City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,Landfill Capacity (Tons),Year,Landfill_Lat,Landfill_Long,Waste_Per_Capita_kg,Landfill_Utilization_Ratio,Cost_Per_Campaign,Year_Category,Efficiency_PopDensity_Interaction,Campaign_Efficiency_Interaction,Log_Waste_Per_Capita_kg,Log_Landfill_Utilization_Ratio,Log_Cost_Per_Campaign,City_FreqEnc
Jabalpur,Plastic,7833,72,7118,10,Incineration,997,1,Jabalpur Landfill,63720,2022,20.0639,89.516,1100.4495644844058,0.1229284369114877,997.0,2021_and_after,71180,10,7.004382377163595,0.11593994880280184,6.905753276311464,0.029411764705882353
Jabalpur,Organic,5713,85,7118,5,Recycling,3842,15,Jabalpur Landfill,63720,2022,20.0639,89.516,802.6130935656083,0.0896578782172002,256.1333333333333,2021_and_after,35590,75,6.689117926443689,0.08586377377732217,5.549594757106018,0.029411764705882353
Jabalpur,E-Waste,5990,37,7118,6,Incineration,3278,2,Jabalpur Landfill,63720,2022,20.0639,89.516,841.5285192469795,0.0940050219711236,1639.0,2021_and_after,42708,12,6.736407512391848,0.08984529445645953,7.402451520818244,0.029411764705882353
Jabalpur,Construction,9076,37,7118,10,Landfill,1340,15,Jabalpur Landfill,63720,2022,20.0639,89.516,1275.0772688957572,0.142435655994978,89.33333333333333,2021_and_after,71180,150,7.15154601763226,0.13316252359631262,4.503506532211591,0.029411764705882353
Jabalpur,Hazardous,1907,74,7118,5,Incineration,557,6,Jabalpur Landfill,63720,2022,20.0639,89.516,267.9123349255409,0.0299278091650973,92.83333333333331,2021_and_after,35590,30,5.59438543401724,0.029488711596026576,4.541520158911635,0.029411764705882353
Jabalpur,Plastic,4114,42,7118,6,Recycling,2176,1,Jabalpur Landfill,63720,2023,20.0639,89.516,577.9713402641191,0.0645637162586315,2176.0,2021_and_after,42708,6,6.361252977667617,0.06256505913422564,7.685703061234547,0.029411764705882353
Jabalpur,Organic,2259,75,7118,10,Recycling,1100,5,Jabalpur Landfill,63720,2023,20.0639,89.516,317.3644282101714,0.0354519774011299,220.0,2021_and_after,71180,50,5.763196727283592,0.0348380245358211,5.3981627015177525,0.029411764705882353
Jabalpur,E-Waste,9698,79,7118,8,Incineration,3131,15,Jabalpur Landfill,63720,2023,20.0639,89.516,1362.4613655521214,0.1521971123666038,208.7333333333333,2021_and_after,56944,120,7.2177818671222855,0.14167065212189583,5.3458368825160125,0.029411764705882353
Jabalpur,Construction,2595,81,7118,7,Composting,993,14,Jabalpur Landfill,63720,2023,20.0639,89.516,364.56869907277326,0.0407250470809792,70.92857142857143,2021_and_after,49826,98,5.901454220687158,0.039917630904468364,4.275673563103304,0.029411764705882353
Jabalpur,Hazardous,8135,79,7118,6,Composting,2933,3,Jabalpur Landfill,63720,2023,20.0639,89.516,1142.8772127001969,0.1276679221594475,977.6666666666666,2021_and_after,42708,18,7.0421788346235275,0.12015171448436236,6.886191101066297,0.029411764705882353
Allahabad,Plastic,6010,71,19181,5,Incineration,915,0,Allahabad Landfill,35432,2019,35.9642,87.6951,313.330900370158,0.1696206818694965,266.9330357142857,Before_2021,95905,0,5.750446253861665,0.15667949271399378,5.590737082551223,0.029411764705882353
Allahabad,Organic,2008,54,19181,5,Recycling,1878,5,Allahabad Landfill,35432,2019,35.9642,87.6951,104.68692977425576,0.0566719349740347,375.6,Before_2021,95905,25,4.660481231249857,0.055124284988494164,5.931183616223052,0.029411764705882353
Allahabad,E-Waste,7959,71,19181,7,Incineration,4898,8,Allahabad Landfill,35432,2019,35.9642,87.6951,414.9418695584172,0.2246274554075412,612.25,Before_2021,134267,56,6.03054551385877,0.2026366797087627,6.418772683138599,0.029411764705882353
Allahabad,Construction,3618,73,19181,5,Recycling,1318,12,Allahabad Landfill,35432,2019,35.9642,87.6951,188.62415932433137,0.1021110860239331,109.83333333333331,Before_2021,95905,60,5.245044004300037,0.09722750966479783,4.708027571427799,0.029411764705882353
Allahabad,Hazardous,5820,34,19181,7,Composting,4725,6,Allahabad Landfill,35432,2019,35.9642,87.6951,303.4252645847453,0.1642582975841047,787.5,Before_2021,134267,42,5.718425620522185,0.15208422983292544,6.670132406403093,0.029411764705882353
Allahabad,Plastic,4462,55,19181,5,Recycling,4317,16,Allahabad Landfill,35432,2020,35.9642,87.6951,232.62603618163809,0.1259313614811469,269.8125,Before_2021,95905,80,5.453721701000298,0.11861057002747574,5.601426699500128,0.029411764705882353
Allahabad,Organic,5920,54,19181,6,Recycling,2492,6,Allahabad Landfill,35432,2020,35.9642,87.6951,308.6387571033836,0.1670806051027319,415.3333333333333,Before_2021,115086,36,5.735406318323107,0.15450542127284106,6.031486221457468,0.029411764705882353
Allahabad,E-Waste,9769,38,19181,6,Composting,1976,6,Allahabad Landfill,35432,2020,35.9642,87.6951,509.30608414576926,0.275711221494694,329.3333333333333,Before_2021,115086,36,6.2350107106830945,0.24350384386636398,5.800102245661878,0.029411764705882353
Allahabad,Construction,4796,78,19181,8,Landfill,3524,4,Allahabad Landfill,35432,2020,35.9642,87.6951,250.0391011938898,0.1353578685933619,881.0,Before_2021,153448,32,5.525608708648046,0.1269479039613369,6.782192056006791,0.029411764705882353
Allahabad,Hazardous,2461,39,19181,9,Incineration,1811,8,Allahabad Landfill,35432,2020,35.9642,87.6951,128.30405088368698,0.0694569880334161,226.375,Before_2021,172629,72,4.8621666146272515,0.06715103183905079,5.426600636838287,0.029411764705882353
Allahabad,Plastic,9096,76,19181,5,Composting,3310,17,Allahabad Landfill,35432,2021,35.9642,87.6951,474.2192794953339,0.2567170918943328,194.7058823529412,2021_and_after,95905,85,6.163776338554006,0.22850283816263786,5.27661293196226,0.029411764705882353
Allahabad,Organic,1944,53,19181,10,Landfill,3544,17,Allahabad Landfill,35432,2021,35.9642,87.6951,101.3502945623273,0.0548656581621133,208.4705882352941,2021_and_after,191810,170,4.628401190093654,0.05341342058486475,5.344583339221561,0.029411764705882353
Allahabad,E-Waste,3083,58,19181,5,Composting,2181,9,Allahabad Landfill,35432,2021,35.9642,87.6951,160.73197434961682,0.0870117407992775,242.33333333333331,2021_and_after,95905,45,5.085940485746637,0.08343240918403207,5.494432245474327,0.029411764705882353
Allahabad,Construction,9041,33,19181,9,Landfill,1487,2,Allahabad Landfill,35432,2021,35.9642,87.6951,471.3518586100829,0.2551648227590878,743.5,2021_and_after,172629,18,6.1577241710228625,0.22726689683610726,6.612712852124064,0.029411764705882353
Allahabad,Hazardous,2075,53,19181,9,Composting,1218,16,Allahabad Landfill,35432,2021,35.9642,87.6951,108.1799697617434,0.058562881011515,76.125,2021_and_after,172629,144,4.692997619395737,0.05691221560208029,4.345427482225552,0.029411764705882353
Allahabad,Plastic,9603,36,19181,6,Recycling,1145,17,Allahabad Landfill,35432,2022,35.9642,87.6951,500.6516865648298,0.2710261910137728,67.3529411764706,2021_and_after,115086,102,6.217906027400915,0.239824598614809,4.224684593355641,0.029411764705882353
Allahabad,Organic,4604,38,19181,6,Landfill,2987,13,Allahabad Landfill,35432,2022,35.9642,87.6951,240.0291955581044,0.1299390381575976,229.7692307692308,2021_and_after,115086,78,5.48491806954801,0.12216368273587529,5.4414182101887105,0.029411764705882353
Allahabad,E-Waste,5732,32,19181,7,Incineration,3137,19,Allahabad Landfill,35432,2022,35.9642,87.6951,298.8373911683437,0.1617746669677128,165.10526315789474,2021_and_after,134267,133,5.703240298266286,0.1499487213529482,5.112621702799324,0.029411764705882353
Allahabad,Construction,9883,50,19181,6,Composting,4134,15,Allahabad Landfill,35432,2022,35.9642,87.6951,515.2494656170169,0.2789286520659291,275.6,2021_and_after,115086,90,6.246590109150285,0.24602273688584791,5.622572419230658,0.029411764705882353
Allahabad,Hazardous,1331,74,19181,6,Composting,3021,4,Allahabad Landfill,35432,2022,35.9642,87.6951,69.39158542307491,0.0375649130729284,755.25,2021_and_after,115086,24,4.254073730779873,0.03687653798277502,6.6283720093450516,0.029411764705882353
Allahabad,Plastic,6209,47,19181,10,Landfill,2392,5,Allahabad Landfill,35432,2023,35.9642,87.6951,323.70575048224805,0.1752370738315647,478.4,2021_and_after,191810,50,5.782919389091331,0.1614698922073434,6.172535322000284,0.029411764705882353
Allahabad,Organic,7713,63,19181,5,Composting,1504,6,Allahabad Landfill,35432,2023,35.9642,87.6951,402.1166779625671,0.2176845789117182,250.66666666666663,2021_and_after,95905,30,5.999226043523163,0.19695116933937373,5.528105460580915,0.029411764705882353
Allahabad,E-Waste,4700,78,19181,6,Composting,4043,15,Allahabad Landfill,35432,2023,35.9642,87.6951,245.0341483759971,0.1326484533754797,269.53333333333336,2021_and_after,115086,90,5.50547034083509,0.12455865444246919,5.6003953192835505,0.029411764705882353
Allahabad,Construction,9415,69,19181,8,Recycling,3994,17,Allahabad Landfill,35432,2023,35.9642,87.6951,490.8503206297899,0.2657202528787536,234.94117647058823,2021_and_after,153448,136,6.198174443843865,0.23564133001458978,5.463582521713837,0.029411764705882353
Allahabad,Hazardous,2712,54,19181,7,Landfill,3778,17,Allahabad Landfill,35432,2023,35.9642,87.6951,141.38991710546895,0.0765409799051704,222.23529411764707,2021_and_after,134267,119,4.958569189627336,0.07375310482198744,5.408226345773515,0.029411764705882353
Visakhapatnam,Plastic,5770,75,12359,10,Recycling,849,12,Visakhapatnam Landfill,48016,2019,12.4235,85.6407,466.8662513148313,0.1201682772409196,70.75,Before_2021,123590,120,6.148182467283712,0.11347892155750786,4.273187854639731,0.029411764705882353
Visakhapatnam,Organic,3716,63,12359,9,Recycling,2761,9,Visakhapatnam Landfill,48016,2019,12.4235,85.6407,300.6715753701756,0.0773908697100966,306.77777777777777,Before_2021,111231,81,5.709338926844763,0.07454225685498653,5.729378021845164,0.029411764705882353
Visakhapatnam,E-Waste,1507,85,12359,7,Recycling,1357,8,Visakhapatnam Landfill,48016,2019,12.4235,85.6407,121.9354316692289,0.031385371542819,169.625,Before_2021,86513,56,4.811659271761517,0.03090291942653801,5.139468165939224,0.029411764705882353
Visakhapatnam,Construction,6216,61,12359,5,Recycling,4944,1,Visakhapatnam Landfill,48016,2019,12.4235,85.6407,502.9533133748685,0.1294568477174275,4944.0,Before_2021,61795,5,6.2224836315880205,0.12173685143065316,8.506132244056813,0.029411764705882353
Visakhapatnam,Hazardous,5910,39,12359,5,Landfill,3743,15,Visakhapatnam Landfill,48016,2019,12.4235,85.6407,478.1940286430941,0.1230839720093302,249.53333333333333,Before_2021,61795,75,6.17210558562822,0.11607844767972109,5.523591978871201,0.029411764705882353
Visakhapatnam,Plastic,4884,56,12359,5,Recycling,895,11,Visakhapatnam Landfill,48016,2020,12.4235,85.6407,395.17760336596814,0.1017160946351216,81.36363636363636,Before_2021,61795,55,5.981862604059804,0.09686905016624237,4.411144033244609,0.029411764705882353
Visakhapatnam,Organic,7111,54,12359,5,Composting,1267,11,Visakhapatnam Landfill,48016,2020,12.4235,85.6407,575.3701755805486,0.1480964678440519,115.1818181818182,Before_2021,61795,55,6.356750120213024,0.13810532558999095,4.755156362139109,0.029411764705882353
Visakhapatnam,E-Waste,4042,78,12359,6,Landfill,1250,17,Visakhapatnam Landfill,48016,2020,12.4235,85.6407,327.0491140059875,0.0841802732422525,73.52941176470588,Before_2021,74154,102,5.793163334997687,0.0808241929195375,4.311193836264923,0.029411764705882353
Visakhapatnam,Construction,3381,48,12359,5,Landfill,4978,17,Visakhapatnam Landfill,48016,2020,12.4235,85.6407,273.5658224775467,0.0704140286571143,292.8235294117647,Before_2021,61795,85,5.615191022650888,0.0680455163010061,5.682979347026437,0.029411764705882353
Visakhapatnam,Hazardous,588,76,12359,8,Incineration,3832,15,Visakhapatnam Landfill,48016,2020,12.4235,85.6407,47.57666477870378,0.0122459180273242,255.46666666666667,Before_2021,98872,120,3.883143267011862,0.012171543348354,5.546998701650085,0.029411764705882353
Visakhapatnam,Plastic,9354,73,12359,6,Landfill,1758,16,Visakhapatnam Landfill,48016,2021,12.4235,85.6407,756.8573509183591,0.1948100633122292,109.875,2021_and_after,74154,96,6.630495176531566,0.17798722991576835,4.708403440629744,0.029411764705882353
Visakhapatnam,Organic,7018,53,12359,6,Recycling,4005,5,Visakhapatnam Landfill,48016,2021,12.4235,85.6407,567.845294926774,0.1461596134621792,801.0,2021_and_after,74154,30,6.3436085077495745,0.13641688735697052,6.687108607866515,0.029411764705882353
Visakhapatnam,E-Waste,7321,31,12359,8,Composting,4193,11,Visakhapatnam Landfill,48016,2021,12.4235,85.6407,592.3618415729428,0.1524700099966677,381.1818181818182,2021_and_after,98872,88,6.3858044010586195,0.141907473855231,5.9458964591984715,0.029411764705882353
Visakhapatnam,Construction,9575,65,12359,6,Composting,3043,0,Visakhapatnam Landfill,48016,2021,12.4235,85.6407,774.739056557974,0.1994126957680773,266.9330357142857,2021_and_after,74154,0,6.653816196310487,0.1818320167955313,5.590737082551223,0.029411764705882353
Visakhapatnam,Hazardous,2751,30,12359,7,Composting,1396,17,Visakhapatnam Landfill,48016,2021,12.4235,85.6407,222.5908245003641,0.0572934021992669,82.11764705882354,2021_and_after,86513,119,5.409817705109652,0.05571224850162034,4.4202570386283115,0.029411764705882353
Visakhapatnam,Plastic,3074,77,12359,10,Composting,4735,14,Visakhapatnam Landfill,48016,2022,12.4235,85.6407,248.72562505057044,0.064020326557814,338.2142857142857,2021_and_after,123590,140,5.520362815370614,0.06205449464469525,5.826632018933863,0.029411764705882353
Visakhapatnam,Organic,4528,78,12359,8,Recycling,2938,18,Visakhapatnam Landfill,48016,2022,12.4235,85.6407,366.37268387409983,0.0943018993668777,163.22222222222223,2021_and_after,98872,144,5.906376820191409,0.09011662513195172,5.101220524171928,0.029411764705882353
Visakhapatnam,E-Waste,545,68,12359,5,Incineration,4818,10,Visakhapatnam Landfill,48016,2022,12.4235,85.6407,44.09741888502306,0.0113503832055981,481.8,2021_and_after,61795,50,3.808825013940128,0.011286450921921789,6.1796024892233765,0.029411764705882353
Visakhapatnam,Construction,4931,58,12359,6,Composting,2921,0,Visakhapatnam Landfill,48016,2022,12.4235,85.6407,398.9805000404563,0.1026949350216594,266.9330357142857,2021_and_after,74154,0,5.991415796020807,0.09775712452052696,5.590737082551223,0.029411764705882353
Visakhapatnam,Hazardous,7605,31,12359,8,Composting,1191,16,Visakhapatnam Landfill,48016,2022,12.4235,85.6407,615.3410470102759,0.1583847050983005,74.4375,2021_and_after,98872,128,6.423800458071107,0.14702653909037727,4.32330449885775,0.029411764705882353
Visakhapatnam,Plastic,7054,62,12359,6,Composting,1978,10,Visakhapatnam Landfill,48016,2023,12.4235,85.6407,570.7581519540416,0.1469093635454848,197.8,2021_and_after,74154,60,6.348716090700752,0.1370708145763788,5.292299294222474,0.029411764705882353
Visakhapatnam,Organic,7615,39,12359,5,Recycling,3030,11,Visakhapatnam Landfill,48016,2023,12.4235,85.6407,616.1501739622947,0.1585929690103299,275.45454545454544,2021_and_after,61795,55,6.425112388069984,0.14720631113990335,5.622046414878994,0.029411764705882353
Visakhapatnam,E-Waste,6752,48,12359,5,Composting,986,1,Visakhapatnam Landfill,48016,2023,12.4235,85.6407,546.3225180030747,0.1406197934021992,986.0,2021_and_after,61795,5,6.305038241105928,0.13157179308981817,6.894670039433482,0.029411764705882353
Visakhapatnam,Construction,8160,58,12359,6,Incineration,3943,0,Visakhapatnam Landfill,48016,2023,12.4235,85.6407,660.2475928473177,0.169943352215928,266.9330357142857,2021_and_after,74154,0,6.494128342859369,0.1569553307280651,5.590737082551223,0.029411764705882353
Visakhapatnam,Hazardous,2622,85,12359,9,Recycling,1879,15,Visakhapatnam Landfill,48016,2023,12.4235,85.6407,212.15308681932197,0.0546067977340886,125.26666666666668,2021_and_after,111231,135,5.362010625017321,0.05316799388720817,4.838396072643814,0.029411764705882353
Gwalior,Plastic,5559,49,11280,6,Recycling,735,5,Gwalior Landfill,54460,2019,10.9566,91.6565,492.8191489361702,0.1020749173705471,147.0,Before_2021,67680,30,6.202169354887778,0.0971946915148472,4.997212273764115,0.029411764705882353
Gwalior,Organic,549,32,11280,8,Composting,4300,7,Gwalior Landfill,54460,2019,10.9566,91.6565,48.67021276595744,0.0100807932427469,614.2857142857143,Before_2021,90240,56,3.905405412700933,0.010030320963524297,6.422086735998797,0.029411764705882353
Gwalior,E-Waste,6318,66,11280,9,Composting,3620,3,Gwalior Landfill,54460,2019,10.9566,91.6565,560.1063829787234,0.1160117517443995,1206.6666666666667,Before_2021,101520,27,6.329910518523132,0.10976139414059376,7.096445402226967,0.029411764705882353
Gwalior,Construction,7388,74,11280,8,Landfill,3177,6,Gwalior Landfill,54460,2019,10.9566,91.6565,654.9645390070922,0.1356591994124127,529.5,Before_2021,90240,48,6.486106731091362,0.12721327477256,6.2738199580540375,0.029411764705882353
Gwalior,Hazardous,3629,34,11280,8,Incineration,4718,14,Gwalior Landfill,54460,2019,10.9566,91.6565,321.71985815602835,0.0666360631656261,337.0,Before_2021,90240,112,5.776784634679369,0.06450982994375727,5.823045895483019,0.029411764705882353
Gwalior,Plastic,4765,62,11280,10,Landfill,4218,3,Gwalior Landfill,54460,2020,10.9566,91.6565,422.4290780141844,0.0874954094748439,1406.0,Before_2021,112800,30,6.048386033749723,0.08387726279923559,7.249215057114389,0.029411764705882353
Gwalior,Organic,9036,47,11280,5,Composting,3454,6,Gwalior Landfill,54460,2020,10.9566,91.6565,801.063829787234,0.165919941241278,575.6666666666666,Before_2021,56400,30,6.687188192962921,0.1535104245429609,6.357264398823715,0.029411764705882353
Gwalior,E-Waste,1600,85,11280,6,Composting,4572,6,Gwalior Landfill,54460,2020,10.9566,91.6565,141.84397163120568,0.0293793609988982,762.0,Before_2021,67680,36,4.961752927094713,0.02895605849102861,6.637258031284457,0.029411764705882353
Gwalior,Construction,5094,34,11280,5,Composting,3993,17,Gwalior Landfill,54460,2020,10.9566,91.6565,451.5957446808511,0.0935365405802423,234.8823529411765,Before_2021,56400,85,6.114999331212797,0.08941697674486637,5.463333176244399,0.029411764705882353
Gwalior,Hazardous,1827,49,11280,7,Incineration,1661,9,Gwalior Landfill,54460,2020,10.9566,91.6565,161.96808510638297,0.0335475578406169,184.55555555555557,Before_2021,78960,63,5.093554384742692,0.0329971153757117,5.223354328074581,0.029411764705882353
Gwalior,Plastic,2782,51,11280,9,Recycling,4711,14,Gwalior Landfill,54460,2021,10.9566,91.6565,246.63120567375887,0.0510833639368343,336.5,2021_and_after,101520,126,5.511940565477072,0.0498214074332063,5.821565510312585,0.029411764705882353
Gwalior,Organic,9542,61,11280,7,Incineration,4239,2,Gwalior Landfill,54460,2021,10.9566,91.6565,845.9219858156029,0.1752111641571795,2119.5,2021_and_after,78960,14,6.741608583934907,0.16144784562578718,7.659407188914646,0.029411764705882353
